,CodigoPedido,SKU,NomeProduto,Marca,valorTotal,Mes,Ano
157,35706328,1984.C.ACT.LNK.CR,Deca - Ducha Higiênica Link Com Registro Cromada 1984.C.Act.Lnk.Cr Preço Por Unidade,Deca,758.97,10,2020
158,37101598,1984.C.ACT.LNK.CR,Deca - Ducha Higiênica Link Com Registro Cromada 1984.C.Act.Lnk.Cr Preço Por Unidade,Deca,541.98,10,2020
159,35061904,1984.C.CLN.ACT.CR,Deca - Ducha Higiênica Clean Com Registro E Derivação Cromada 1984.C.Cln.Act.Cr Preço Por Unidade,Deca,392.99,10,2020
160,45729954,1984.C24.ACT.CR,Deca - Ducha Higiênica Izy Plus Com Registro E Derivação Cromada 1984.C24.Act.Cr Preço Por Unidade,Deca,403.99,2,2021
161,45741655,1984.C24.ACT.CR,Deca - Ducha Higiênica Izy Plus Com Registro E Derivação Cromada 1984.C24.Act.Cr Preço Por Unidade,Deca,403.99,2,2021
162,46356320,1984.C24.ACT.CR,Deca - Ducha Higiênica Izy Plus Com Registro E Derivação Cromada 1984.C24.Act.Cr Preço Por Unidade,Deca,403.99,2,2021
163,40098658,1984.C26.ACT.CR,Deca - Ducha Higiênica Level Com Registro E Derivação Cromada 1984.C26.Act.Cr Preço Por Unidade,Deca,2464.95,12,2020
164,41988798,1984.C26.ACT.CR,Deca - Ducha Higiênica Level Com Registro E Derivação Cromada 1984.C26.Act.Cr Preço Por Unidade,Deca,2464.95,12,2020
165,37433477,1984.C30.ACT.BR,Deca - Ducha Higiênica Deca Liv Com Registro E Derivação Cromada 1984.C30.Act.Br Preço Por Unidade,Deca,392.99,10,2020
166,37433477,1984.C33.ACT.CR,Deca - Ducha Higiênica Polo Com Registro E Derivação Cromada 1984.C33.Act.Cr Preço Por Unidade,Deca,407.99,10,2020
167,38643373,1984.C33.ACT.CR,Deca - Ducha Higiênica Polo Com Registro E Derivação Cromada 1984.C33.Act.Cr Preço Por Unidade,Deca,407.99,11,2020
168,39386911,1984.C33.ACT.CR,Deca - Ducha Higiênica Polo Com Registro E Derivação Cromada 1984.C33.Act.Cr Preço Por Unidade,Deca,1227.48,11,2020
169,41424073,1984.C33.ACT.CR,Deca - Ducha Higiênica Polo Com Registro E Derivação Cromada 1984.C33.Act.Cr Preço Por Unidade,Deca,1227.48,12,2020
170,44808402,1984.C34.ACT,Deca - Ducha Higiênica Max Com Registro Cromada 1984.C34.Act Preço Por Unidade,Deca,555.98,1,2021
171,45442466,1984.C34.ACT,Deca - Ducha Higiênica Max Com Registro Cromada 1984.C34.Act Preço Por Unidade,Deca,555.98,2,2021
172,45729954,1984.C37.ACT.BR,Deca - Ducha Higiênica Izy Com Registro E Derivação Cromada 1984.C37.Act.Br Preço Por Unidade,Deca,366.99,2,2021
173,45741655,1984.C37.ACT.BR,Deca - Ducha Higiênica Izy Com Registro E Derivação Cromada 1984.C37.Act.Br Preço Por Unidade,Deca,366.99,2,2021
174,46356320,1984.C37.ACT.BR,Deca - Ducha Higiênica Izy Com Registro E Derivação Cromada 1984.C37.Act.Br Preço Por Unidade,Deca,733.98,2,2021
175,43551330,1984.C50.ACT,Deca - Ducha Higiênica Prata Com Registro E Derivação Cromada 1984.C50.Act Preço Por Unidade,Deca,1307.97,1,2021
176,44598401,1984.GL90.ACT,Deca - Ducha Higiênica Unic Com Registro E Derivação Gold 1984.Gl90.Act Preço Por Unidade,Deca,1280.0,1,2021
177,39386911,1990.BL.STD.MT,Deca - Chuveiro Acqua Plus Com Tubo De Parede Black Matte 1990.Bl.Std.Mt Preço Por Unidade,Deca,659.61,11,2020
178,41424073,1990.BL.STD.MT,Deca - Chuveiro Acqua Plus Com Tubo De Parede Black Matte 1990.Bl.Std.Mt Preço Por Unidade,Deca,399.78,12,2020
179,55721182,1990.BL.STD.NO,Deca - Chuveiro Acqua Plus Com Tubo De Parede Black Noir 1990.Bl.Std.No Preço Por Unidade,Deca,4994.5,5,2021
180,55890054,1990.BL.STD.NO,Deca - Chuveiro Acqua Plus Com Tubo De Parede Black Noir 1990.Bl.Std.No Preço Por Unidade,Deca,4994.5,5,2021
181,37433477,1990.C.CT,Deca - Chuveiro Acqua Plus Com Tubo De Parede Cromado 1990.C.Ct Preço Por Unidade,Deca,1055.98,10,2020
182,40098658,1990.C.CT,Deca - Chuveiro Acqua Plus Com Tubo De Parede Cromado 1990.C.Ct Preço Por Unidade,Deca,498.99,12,2020
183,41988798,1990.C.CT,Deca - Chuveiro Acqua Plus Com Tubo De Parede Cromado 1990.C.Ct Preço Por Unidade,Deca,498.99,12,2020
184,41424073,1990.C.CT.ARE,Deca - Chuveiro Acqua Plus Com Entrada De Ar E Tubo De Parede 1990.C.Ct.Are Preço Por Unidade,Deca,2054.96,12,2020
185,39386911,1990.C.CT.ARE,Deca - Chuveiro Acqua Plus Com Entrada De Ar E Tubo De Parede 1990.C.Ct.Are Preço Por Unidade,Deca,2054.96,11,2020
186,39386911,1990.C.STD.KIT,Deca - Kit De Chuveiro Acqua Plus Com Desviador E Ducha Manual Cromado 1990.C.Std.Kit Preço Por Unidade,Deca,409.97,11,2020
187,41424073,1990.C.STD.KIT,Deca - Kit De Chuveiro Acqua Plus Com Desviador E Ducha Manual Cromado 1990.C.Std.Kit Preço Por Unidade,Deca,409.97,12,2020
188,45729954,1990.C.STD.KIT,Deca - Kit De Chuveiro Acqua Plus Com Desviador E Ducha Manual Cromado 1990.C.Std.Kit Preço Por Unidade,Deca,912.99,2,2021
189,45741655,1990.C.STD.KIT,Deca - Kit De Chuveiro Acqua Plus Com Desviador E Ducha Manual Cromado 1990.C.Std.Kit Preço Por Unidade,Deca,912.99,2,2021
190,46356320,1990.C.STD.KIT,Deca - Kit De Chuveiro Acqua Plus Com Desviador E Ducha Manual Cromado 1990.C.Std.Kit Preço Por Unidade,Deca,912.99,2,2021
191,41157112,1990.C.TET,Deca - Chuveiro Acqua Plus Com Tubo De Teto Cromado 1990.C.Tet Preço Por Unidade,Deca,1343.98,12,2020
192,40098658,1990.C.TET.ARE,Deca - Chuveiro Acqua Plus Com Entrada De Ar E Tubo De Teto Cromado 1990.C.Tet.Are Preço Por Unidade,Deca,4254.95,12,2020
193,41988798,1990.C.TET.ARE,Deca - Chuveiro Acqua Plus Com Entrada De Ar E Tubo De Teto Cromado 1990.C.Tet.Are Preço Por Unidade,Deca,2552.97,12,2020
194,38341493,1990.C.TET.QUA,Deca - Chuveiro Acqua Plus Quadratta Com Tubo De Teto Cromado 1990.C.Tet.Qua Preço Por Unidade,Deca,11690.1,11,2020
195,38976135,1990.C.TET.QUA,Deca - Chuveiro Acqua Plus Quadratta Com Tubo De Teto Cromado 1990.C.Tet.Qua Preço Por Unidade,Deca,11690.1,11,2020
196,35036219,2000.C01,Deca - Kit De Acessórios Com 5 Peças Net Cromado 2000.C01 Preço Por Unidade,Deca,134.99,9,2020
197,37101598,2000.C01,Deca - Kit De Acessórios Com 5 Peças Net Cromado 2000.C01 Preço Por Unidade,Deca,279.98,10,2020
198,36034349,2000.C02,Deca - Kit De Acessórios Com 5 Peças Pix Cromado 2000.C02 Preço Por Unidade,Deca,160.0,10,2020
199,35180047,2010.C02,Deca - Saboneteira De Parede Pix Cromada 2010.C02 Preço Por Unidade,Deca,41.5,10,2020
200,39386911,2020.C.CLN,Deca - Papeleira Clean Cromada 2020.C.Cln Preço Por Unidade,Deca,873.2,11,2020
201,41424073,2020.C.CLN,Deca - Papeleira Clean Cromada 2020.C.Cln Preço Por Unidade,Deca,873.2,12,2020
202,45729954,2020.C.SLM,Deca - Papeleira Slim Cromada 2020.C.Slm Preço Por Unidade,Deca,570.99,2,2021
203,45741655,2020.C.SLM,Deca - Papeleira Slim Cromada 2020.C.Slm Preço Por Unidade,Deca,570.99,2,2021
204,46356320,2020.C.SLM,Deca - Papeleira Slim Cromada 2020.C.Slm Preço Por Unidade,Deca,2283.96,2,2021
205,35180047,2020.C22,Deca - Papeleira Deca Liv Cromada 2020.C22 Preço Por Unidade,Deca,230.17,10,2020
206,45729954,2030.C.SLM,Deca - Prateleira Em Louça Slim Cromada 2030.C.Slm Preço Por Unidade,Deca,1677.98,2,2021
207,45741655,2030.C.SLM,Deca - Prateleira Em Louça Slim Cromada 2030.C.Slm Preço Por Unidade,Deca,1677.98,2,2021
208,46356320,2030.C.SLM,Deca - Prateleira Em Louça Slim Cromada 2030.C.Slm Preço Por Unidade,Deca,2516.97,2,2021
209,39386911,2040.C.020.CLN,Deca - Porta Toalha Barra 20Cm Clean Cromado 2040.C.020.Cln Preço Por Unidade,Deca,615.52,11,2020
210,41424073,2040.C.020.CLN,Deca - Porta Toalha Barra 20Cm Clean Cromado 2040.C.020.Cln Preço Por Unidade,Deca,615.52,12,2020
211,34150157,2040.C.040.CLN,Deca - Porta Toalha Barra 40Cm Clean Cromado 2040.C.040.Cln Preço Por Unidade,Deca,442.99,9,2020
212,35061904,2040.C.050.CLN,Deca - Porta Toalha Barra 50Cm Clean Cromado 2040.C.050.Cln Preço Por Unidade,Deca,1099.98,10,2020
213,39386911,2040.C.060.CLN,Deca - Porta Toalha Barra 60Cm Clean Cromado 2040.C.060.Cln Preço Por Unidade,Deca,399.78,11,2020
214,41424073,2040.C.060.CLN,Deca - Porta Toalha Barra 60Cm Clean Cromado 2040.C.060.Cln Preço Por Unidade,Deca,399.78,12,2020
215,45729954,2040.C.SLM,Deca - Porta Toalha Barra Slim Cromado 2040.C.Slm Preço Por Unidade,Deca,1475.98,2,2021
216,45741655,2040.C.SLM,Deca - Porta Toalha Barra Slim Cromado 2040.C.Slm Preço Por Unidade,Deca,1475.98,2,2021
217,46356320,2040.C.SLM,Deca - Porta Toalha Barra Slim Cromado 2040.C.Slm Preço Por Unidade,Deca,1475.98,2,2021
218,35180047,2040.C33.040,Deca - Porta Toalha Barra 40Cm Polo Cromado 2040.C33.040 Preço Por Unidade,Deca,527.52,10,2020
219,45729954,2060.C.SLM,Deca - Cabide Slim Cromado 2060.C.Slm Preço Por Unidade,Deca,537.98,2,2021
220,45741655,2060.C.SLM,Deca - Cabide Slim Cromado 2060.C.Slm Preço Por Unidade,Deca,537.98,2,2021
221,46356320,2060.C.SLM,Deca - Cabide Slim Cromado 2060.C.Slm Preço Por Unidade,Deca,537.98,2,2021
222,35180047,2060.C83,Deca - Cabide Quadratta Cromado 2060.C83 Preço Por Unidade,Deca,277.3,10,2020
223,35061904,2062.C.CLN,Deca - Cabide Duplo Clean Cromado 2062.C.Cln Preço Por Unidade,Deca,293.99,10,2020
224,39386911,2062.C83,Deca - Cabide Duplo Quadratta Cromado 2062.C83 Preço Por Unidade,Deca,277.46,11,2020
225,41424073,2062.C83,Deca - Cabide Duplo Quadratta Cromado 2062.C83 Preço Por Unidade,Deca,277.46,12,2020
226,30473056,2250.C,Deca - Misturador Monocomando De Mesa Para Cozinha Flex Plus Cromado 2250.C Preço Por Unidade,Deca,503.21,8,2020
227,36035242,2250.C,Deca - Misturador Monocomando De Mesa Para Cozinha Flex Plus Cromado 2250.C Preço Por Unidade,Deca,633.74,10,2020
228,39386911,2256.C.LNK,Deca - Misturador Monocomando De Mesa Para Cozinha Link Cromado 2256.C.Lnk Preço Por Unidade,Deca,414.76,11,2020
229,41424073,2256.C.LNK,Deca - Misturador Monocomando De Mesa Para Cozinha Link Cromado 2256.C.Lnk Preço Por Unidade,Deca,414.76,12,2020
230,37433477,2271.C26,Deca - Misturador Monocomando De Mesa Para Cozinha Level Cromado 2271.C26 Preço Por Unidade,Deca,584.99,10,2020
231,43551330,2310.E.040.BR,Deca - Barra De Apoio 40Cm Conforto Branco 2310.E.040.Br Preço Por Unidade,Deca,1039.98,1,2021
232,43551330,2310.E.080.BR,Deca - Barra De Apoio 80Cm Conforto Branco 2310.E.080.Br Preço Por Unidade,Deca,2511.96,1,2021
233,36711729,2501.CX.PN.AF,Deca - Caixa De Descarga Embutida Para Alvenaria Para Bacia Suspensa Hydra 2501.Cx.Pn.Af Preço Por Unidade,Deca,11724.35,10,2020
234,37789825,2501.CX.PN.AF,Deca - Caixa De Descarga Embutida Para Alvenaria Para Bacia Suspensa Hydra 2501.Cx.Pn.Af Preço Por Unidade,Deca,1065.85,11,2020
235,39386911,2545.C.112,Deca - Válvula De Descarga 1 1/2 Hydra Duo Cromada 2545.C.112 Preço Por Unidade,Deca,703.04,11,2020
236,41424073,2545.C.112,Deca - Válvula De Descarga 1 1/2 Hydra Duo Cromada 2545.C.112 Preço Por Unidade,Deca,703.04,12,2020
237,36711729,2780.C,Deca - Válvula Para Mictório Embutida Acionamento Para Sensor Bivolt Decalux Cromada 2780.C Preço Por Unidade,Deca,1656.81,10,2020
238,55721182,2875.BL26.NO,Deca - Misturador Monocomando De Mesa Bica Baixa Para Lavatório Level Black Noir 2875.Bl26.No Preço Por Unidade,Deca,6447.63,5,2021
239,55890054,2875.BL26.NO,Deca - Misturador Monocomando De Mesa Bica Baixa Para Lavatório Level Black Noir 2875.Bl26.No Preço Por Unidade,Deca,6447.63,5,2021
240,40098658,2885.C26,Deca - Misturador Monocomando De Mesa Bica Alta Para Lavatório Level Cromado 2885.C26 Preço Por Unidade,Deca,3119.94,12,2020
241,41988798,2885.C26,Deca - Misturador Monocomando De Mesa Bica Alta Para Lavatório Level Cromado 2885.C26 Preço Por Unidade,Deca,3119.94,12,2020
242,35061904,4416.202.PVC,Deca - Base Registro De Pressão Mvs Para Pvc 25Mm Base Fácil Pressão Bruto 4416.202.Pvc Preço Por Unidade,Deca,67.99,10,2020
243,40098658,4604.C.170,Deca - Kit Flexível Quadrado Com Suporte Para Ducha Manual Cromado 4604.C.170 Preço Por Unidade,Deca,337.99,12,2020
244,41988798,4604.C.170,Deca - Kit Flexível Quadrado Com Suporte Para Ducha Manual Cromado 4604.C.170 Preço Por Unidade,Deca,337.99,12,2020
245,30473056,4607.C.040,Deca - Ligação Flexível Malha De Aço 40Cm Cromada 4607.C.040 Preço Por Unidade,Deca,278.28,8,2020
246,41429548,4607.C.040,Deca - Ligação Flexível Malha De Aço 40Cm Cromada 4607.C.040 Preço Por Unidade,Deca,248.2,12,2020
247,41613175,4607.C.040,Deca - Ligação Flexível Malha De Aço 40Cm Cromada 4607.C.040 Preço Por Unidade,Deca,248.2,12,2020
248,45729954,4607.C.040,Deca - Ligação Flexível Malha De Aço 40Cm Cromada 4607.C.040 Preço Por Unidade,Deca,39.99,2,2021
249,45741655,4607.C.040,Deca - Ligação Flexível Malha De Aço 40Cm Cromada 4607.C.040 Preço Por Unidade,Deca,39.99,2,2021
250,46356320,4607.C.040,Deca - Ligação Flexível Malha De Aço 40Cm Cromada 4607.C.040 Preço Por Unidade,Deca,39.99,2,2021
251,32127956,4806.BL.CIL.NO,Deca - Ducha Cilíndrica Manual Para Chuveiro Black Noir 4806.Bl.Cil.No Preço Por Unidade,Deca,671.37,8,2020
252,40098658,4806.C.QUA,Deca - Ducha Quadrada Manual Para Chuveiro Cromada 4806.C.Qua Preço Por Unidade,Deca,513.99,12,2020
253,41988798,4806.C.QUA,Deca - Ducha Quadrada Manual Para Chuveiro Cromada 4806.C.Qua Preço Por Unidade,Deca,513.99,12,2020
254,55721182,4900.BL26.GD.NO,Deca - Acabamento Para Registro De Gaveta De 1 1/4 E 1 1/2 Level Black Noir 4900.Bl26.Gd.No Preço Por Unidade,Deca,1619.73,5,2021
255,55890054,4900.BL26.GD.NO,Deca - Acabamento Para Registro De Gaveta De 1 1/4 E 1 1/2 Level Black Noir 4900.Bl26.Gd.No Preço Por Unidade,Deca,1619.73,5,2021
256,55721182,4900.BL26.PQ.NO,Deca - Acabamento Para Registro De Gaveta Até 1 Level Black Noir 4900.Bl26.Pq.No Preço Por Unidade,Deca,3877.57,5,2021
257,55890054,4900.BL26.PQ.NO,Deca - Acabamento Para Registro De Gaveta Até 1 Level Black Noir 4900.Bl26.Pq.No Preço Por Unidade,Deca,3877.57,5,2021
258,35061904,4900.C.CLN,Deca - Acabamento Para Válvula De Descarga Hydra Clean Cromado 4900.C.Cln Preço Por Unidade,Deca,159.99,10,2020
259,35061904,4900.C.CLN.GD,Deca - Acabamento Para Registro De Gaveta De 1 1/4 E 1 1/2 Clean Cromado 4900.C.Cln.Gd Preço Por Unidade,Deca,183.99,10,2020
260,41218867,4900.C.GD.LNK,Deca - Acabamento Para Registro De Gaveta De 1 1/4 E 1 1/2 Link 4900.C.Gd.Lnk Preço Por Unidade,Deca,54.99,12,2020
261,41227032,4900.C.GD.LNK,Deca - Acabamento Para Registro De Gaveta De 1 1/4 E 1 1/2 Link 4900.C.Gd.Lnk Preço Por Unidade,Deca,54.99,12,2020
262,41311586,4900.C.GD.LNK,Deca - Acabamento Para Registro De Gaveta De 1 1/4 E 1 1/2 Link 4900.C.Gd.Lnk Preço Por Unidade,Deca,54.99,12,2020
263,30473056,4900.C.PQ.LNK,"Deca - Acabamento Para Registro De Gaveta Até 1"" E Pressão 1/2 E 3/4 Link Cromado 4900.C.Pq.Lnk Preço Por Unidade",Deca,263.76,8,2020
264,36035242,4900.C.PQ.LNK,"Deca - Acabamento Para Registro De Gaveta Até 1"" E Pressão 1/2 E 3/4 Link Cromado 4900.C.Pq.Lnk Preço Por Unidade",Deca,56.23,10,2020
265,37101598,4900.C.PQ.LNK,"Deca - Acabamento Para Registro De Gaveta Até 1"" E Pressão 1/2 E 3/4 Link Cromado 4900.C.Pq.Lnk Preço Por Unidade",Deca,155.97,10,2020
266,45729954,4900.C.PQ.LNK,"Deca - Acabamento Para Registro De Gaveta Até 1"" E Pressão 1/2 E 3/4 Link Cromado 4900.C.Pq.Lnk Preço Por Unidade",Deca,61.99,2,2021
267,45741655,4900.C.PQ.LNK,"Deca - Acabamento Para Registro De Gaveta Até 1"" E Pressão 1/2 E 3/4 Link Cromado 4900.C.Pq.Lnk Preço Por Unidade",Deca,61.99,2,2021
268,46356320,4900.C.PQ.LNK,"Deca - Acabamento Para Registro De Gaveta Até 1"" E Pressão 1/2 E 3/4 Link Cromado 4900.C.Pq.Lnk Preço Por Unidade",Deca,61.99,2,2021
269,41218867,4900.C.PQ.LNK,"Deca - Acabamento Para Registro De Gaveta Até 1"" E Pressão 1/2 E 3/4 Link Cromado 4900.C.Pq.Lnk Preço Por Unidade",Deca,48.99,12,2020
270,41227032,4900.C.PQ.LNK,"Deca - Acabamento Para Registro De Gaveta Até 1"" E Pressão 1/2 E 3/4 Link Cromado 4900.C.Pq.Lnk Preço Por Unidade",Deca,48.99,12,2020
271,41311586,4900.C.PQ.LNK,"Deca - Acabamento Para Registro De Gaveta Até 1"" E Pressão 1/2 E 3/4 Link Cromado 4900.C.Pq.Lnk Preço Por Unidade",Deca,48.99,12,2020
272,36035242,4900.C24.PQ,Deca - Acabamento Para Registro De Gaveta Até 1 Izy Plus Cromado 4900.C24.Pq Preço Por Unidade,Deca,188.0,10,2020
273,40098658,4900.C26.PQ,Deca - Acabamento Para Registro De Gaveta Até 1 Level Cromado 4900.C26.Pq Preço Por Unidade,Deca,1055.88,12,2020
274,41988798,4900.C26.PQ,Deca - Acabamento Para Registro De Gaveta Até 1 Level Cromado 4900.C26.Pq Preço Por Unidade,Deca,1055.88,12,2020
275,37433477,4900.C30.PQ,Deca - Acabamento Para Registro De Gaveta Até 1 Deca Liv Cromado 4900.C30.Pq Preço Por Unidade,Deca,107.98,10,2020
276,41218867,4900.C33.GD,Deca - Acabamento Para Registro De Gaveta De 1 1/4 E 1 1/2 Polo Cromado 4900.C33.Gd Preço Por Unidade,Deca,801.98,12,2020
277,37433477,4900.C33.PQ,Deca - Acabamento Para Registro De Gaveta Até 1 Polo Cromado 4900.C33.Pq Preço Por Unidade,Deca,407.98,10,2020
278,38643373,4900.C33.PQ,Deca - Acabamento Para Registro De Gaveta Até 1 Polo Cromado 4900.C33.Pq Preço Por Unidade,Deca,407.98,11,2020
279,41429548,4900.C33.PQ,Deca - Acabamento Para Registro De Gaveta Até 1 Polo Cromado 4900.C33.Pq Preço Por Unidade,Deca,1534.5,12,2020
280,41613175,4900.C33.PQ,Deca - Acabamento Para Registro De Gaveta Até 1 Polo Cromado 4900.C33.Pq Preço Por Unidade,Deca,1534.5,12,2020
281,30473056,4900.C35.PQ,Deca - Acabamento Para Registro De Gaveta De 1 1/4 E 1 1/2 Izy Cromado 4900.C35.Pq Preço Por Unidade,Deca,60.28,8,2020
282,45729954,4900.C37.PQ,Deca - Acabamento Para Registro De Gaveta Até 1 E Pressão 1/2 E 3/4 Izy Cromado 4900.C37.Pq Preço Por Unidade,Deca,411.96,2,2021
283,45741655,4900.C37.PQ,Deca - Acabamento Para Registro De Gaveta Até 1 E Pressão 1/2 E 3/4 Izy Cromado 4900.C37.Pq Preço Por Unidade,Deca,411.96,2,2021
284,46356320,4900.C37.PQ,Deca - Acabamento Para Registro De Gaveta Até 1 E Pressão 1/2 E 3/4 Izy Cromado 4900.C37.Pq Preço Por Unidade,Deca,411.96,2,2021
285,36711729,4900.E.HQD.DUO.BR,Deca - Acabamento Para Caixa De Descarga Embutida H Quadra Duo Branco 4900.E.Hqd.Duo.Br Preço Por Unidade,Deca,2127.33,10,2020
286,37789825,4900.E.HQD.DUO.BR,Deca - Acabamento Para Caixa De Descarga Embutida H Quadra Duo Branco 4900.E.Hqd.Duo.Br Preço Por Unidade,Deca,401.84,11,2020
287,36711729,4900.F.HQD.DUO.PT,Deca - Acabamento Para Caixa De Descarga Embutida H Quadra Duo Preto Fosco 4900.F.Hqd.Duo.Pt Preço Por Unidade,Deca,803.68,10,2020
288,39386911,4916.BL.PLS.MT,Deca - Kit Conversor Hydra Max Para Hydra Plus Black Matte 4916.Bl.Pls.Mt Preço Por Unidade,Deca,161.88,11,2020
289,41424073,4916.BL.PLS.MT,Deca - Kit Conversor Hydra Max Para Hydra Plus Black Matte 4916.Bl.Pls.Mt Preço Por Unidade,Deca,161.88,12,2020
290,55890054,4916.BL.PLS.MT,Deca - Kit Conversor Hydra Max Para Hydra Plus Black Matte 4916.Bl.Pls.Mt Preço Por Unidade,Deca,249.59,5,2021
291,55721182,4916.BL.PLS.NO,Deca - Kit Conversor Hydra Max Para Hydra Plus Black Noir 4916.Bl.Pls.No Preço Por Unidade,Deca,1747.13,5,2021
292,55890054,4916.BL.PLS.NO,Deca - Kit Conversor Hydra Max Para Hydra Plus Black Noir 4916.Bl.Pls.No Preço Por Unidade,Deca,1497.54,5,2021
293,55721182,4916.BL26.PQ.NO,Deca - Acabamento Para Registro De Pressão 1/2 E 3/4 Com Mecanismo 1/2 Volta Level Black Noir 4916.Bl26.Pq.No Preço Por Unidade,Deca,1998.9,5,2021
294,55890054,4916.BL26.PQ.NO,Deca - Acabamento Para Registro De Pressão 1/2 E 3/4 Com Mecanismo 1/2 Volta Level Black Noir 4916.Bl26.Pq.No Preço Por Unidade,Deca,1998.9,5,2021
295,37789825,4916.BL38.PQ.NO,Deca - Acabamento Para Registro De Pressão 1/2 E 3/4 Com Mecanismo 1/2 Volta Soul 4916.Bl38.Pq.No Preço Por Unidade,Deca,482.2,11,2020
296,35061904,4916.C.CLN.PQ,Deca - Acabamento Para Registro De Pressão 1/2 E 3/4 Com Mecanismo 1/2 Volta Clean Cromado 4916.C.Cln.Pq Preço Por Unidade,Deca,207.99,10,2020
297,45730103,4916.C.PLS,Deca - Kit Conversor Hydra Max Para Hydra Plus Cromado 4916.C.Pls Preço Por Unidade,Deca,174.99,2,2021
298,45741832,4916.C.PLS,Deca - Kit Conversor Hydra Max Para Hydra Plus Cromado 4916.C.Pls Preço Por Unidade,Deca,174.99,2,2021
299,45754484,4916.C.PLS,Deca - Kit Conversor Hydra Max Para Hydra Plus Cromado 4916.C.Pls Preço Por Unidade,Deca,174.99,2,2021
300,45754938,4916.C.PLS,Deca - Kit Conversor Hydra Max Para Hydra Plus Cromado 4916.C.Pls Preço Por Unidade,Deca,174.99,2,2021
301,46356320,4916.C.PLS,Deca - Kit Conversor Hydra Max Para Hydra Plus Cromado 4916.C.Pls Preço Por Unidade,Deca,699.96,2,2021
302,37433477,4916.C20.PQ,Deca - Acabamento Para Registro De Pressão 1/2 E 3/4 Com Mecanismo 1/2 Volta Cromado 4916.C20.Pq Preço Por Unidade,Deca,203.97,10,2020
303,38643373,4916.C20.PQ,Deca - Acabamento Para Registro De Pressão 1/2 E 3/4 Com Mecanismo 1/2 Volta Cromado 4916.C20.Pq Preço Por Unidade,Deca,203.97,11,2020
304,37433477,4916.C30.PQ,Deca - Acabamento Para Registro De Pressão 1/2 E 3/4 Com Mecanismo 1/2 Volta Deca Liv Cromado 4916.C30.Pq Preço Por Unidade,Deca,141.98,10,2020
305,38643373,4916.C30.PQ,Deca - Acabamento Para Registro De Pressão 1/2 E 3/4 Com Mecanismo 1/2 Volta Deca Liv Cromado 4916.C30.Pq Preço Por Unidade,Deca,141.98,11,2020
306,37433477,4916.C33.PQ,Deca - Acabamento Para Registro De Pressão 1/2 E 3/4 Com Mecanismo 1/2 Volta Polo Cromado 4916.C33.Pq Preço Por Unidade,Deca,447.98,10,2020
307,38643373,4916.C33.PQ,Deca - Acabamento Para Registro De Pressão 1/2 E 3/4 Com Mecanismo 1/2 Volta Polo Cromado 4916.C33.Pq Preço Por Unidade,Deca,447.98,11,2020
308,39386911,4993.C90.CHU,Deca - Acabamento De Monocomando Para Chuveiro Unic Cromado 4993.C90.Chu Preço Por Unidade,Deca,1933.75,11,2020
309,41424073,4993.C90.CHU,Deca - Acabamento De Monocomando Para Chuveiro Unic Cromado 4993.C90.Chu Preço Por Unidade,Deca,1933.75,12,2020
310,44197227,AP.01.17,Deca - Assento Plástico Izy/Izy Conforto/Ravena Branco Ap.01.17 Preço Por Unidade,Deca Louças,35.69,1,2021
311,44210013,AP.01.17,Deca - Assento Plástico Izy/Izy Conforto/Ravena Branco Ap.01.17 Preço Por Unidade,Deca Louças,155.96,1,2021
